user,rec,score
143,1140,5.1438456
143,931,5.081946
143,197,5.078944
143,60,5.0480933
143,1181,5.0241804
143,661,4.9187136
143,113,4.8801384
143,1092,4.875578
143,647,4.8668766
143,390,4.858055
143,694,4.836812
143,749,4.818684
143,937,4.813609
144,97,5.4126368
144,1013,5.0356116
144,113,5.031012
144,1011,5.0232162
144,165,4.982454
144,609,4.950827
144,485,4.943616
144,392,4.929276
144,649,4.9162664
144,1254,4.885444
144,171,4.866079
144,541,4.835573
144,928,4.8294396
144,631,4.806306
144,513,4.799064
144,96,4.781795
144,168,4.762411
144,164,4.755478
144,661,4.7257013
144,749,4.724016
145,937,5.8861723
145,479,5.7454057
145,1410,5.5990105
145,894,5.5170393
145,1036,5.5149713
145,604,5.510869
145,1118,5.4657235
145,862,5.436095
145,221,5.417265
145,652,5.3737383
145,1011,5.3735886
145,38,5.3723984
145,1109,5.352742
145,198,5.3478036
145,545,5.319579
145,891,5.296791
145,181,5.2900095
145,638,5.287591
145,726,5.2779427
145,1012,5.255542
146,113,5.2019587
146,541,5.1277437
146,1330,4.9950447
146,1430,4.9827504
146,314,4.9781723
146,355,4.930351
146,1111,4.8779607
146,527,4.872465
146,165,4.8721757
146,63,4.870451
146,188,4.866405
146,316,4.8545127
146,509,4.846261
146,1254,4.83624
146,464,4.811623
146,202,4.7482586
146,428,4.707841
146,425,4.7066703
146,742,4.698883
146,198,4.693284
147,1330,5.0723605
147,601,4.9546475
147,425,4.9198856
147,168,4.8317976
147,1485,4.8161287
147,179,4.813421
147,1430,4.8106737
147,197,4.8040495
147,613,4.7916327
147,314,4.7510605
147,63,4.729523
147,477,4.7229767
147,789,4.715095
147,177,4.690991
147,605,4.6676407
147,11,4.661929
147,1117,4.650721
147,928,4.6376543
147,1129,4.6171303
147,170,4.58358
148,188,5.4221406
148,914,5.4040976
148,283,4.916318
148,168,4.909972
148,342,4.8291554
148,1141,4.8243055
148,290,4.802204
148,942,4.799811
148,484,4.691781
148,701,4.688804
148,1441,4.673743
148,1010,4.630509
148,612,4.6226306
148,165,4.6178827
148,250,4.5699525
148,132,4.569602
148,1190,4.5493217
148,406,4.5464115
148,659,4.533038
148,578,4.502727
149,1485,4.695364
149,632,4.6694956
149,1012,4.588621
149,691,4.541225
149,18,4.5283833
149,1330,4.521822
149,954,4.506296
149,1352,4.4980006
149,133,4.4943843
149,425,4.482019
149,1292,4.4426656
149,1229,4.4340115
149,190,4.433131
149,522,4.4285474
149,59,4.419755
149,213,4.4122553
149,56,4.4108796
149,789,4.403907
149,178,4.371442
149,314,4.369949
150,1111,5.5676446
150,168,5.55121
150,188,5.5367937
150,250,5.481284
150,1226,5.4219065
150,611,5.346801
150,113,5.2540436
150,165,5.209944
150,527,5.1500816
150,164,5.1407766
150,283,5.0615225
150,296,5.060718
150,142,4.979554
150,291,4.9775214
150,957,4.9600453
150,406,4.906639
150,172,4.8762317
150,541,4.872258
150,528,4.857854
150,731,4.823701
151,714,5.5830545
151,1581,5.327416
151,461,5.2441597
151,645,5.1411595
151,55,5.1097174
151,261,5.0835466
151,688,5.0105605
151,1578,4.933275
151,1582,4.900247
151,955,4.893196
151,915,4.8908854
151,51,4.8727036
151,1220,4.8704715
151,118,4.837335
151,18,4.8161297
151,1111,4.7883015
151,1075,4.7802196
151,541,4.7700944
151,1382,4.7613735
151,647,4.739382
152,55,5.505009
152,849,5.392104
152,273,5.2932534
152,155,5.146541
152,309,5.0904717
152,1430,5.0362983
152,1330,4.9280505
152,948,4.9106765
152,669,4.8862977
152,59,4.8673897
152,428,4.8592424
152,47,4.842023
152,388,4.8404803
152,467,4.80811
152,314,4.799742
152,848,4.797143
152,178,4.7946734
152,1254,4.786762
152,749,4.745473
152,587,4.7224436
153,165,5.765986
153,1088,5.6632833
153,1207,5.6592283
153,189,5.6003313
153,634,5.5890646
153,100,5.5879426
153,1013,5.568274
153,1118,5.534015
153,331,5.533543
153,1091,5.5235343
153,1012,5.5192986
153,476,5.4822154
153,295,5.4588256
153,1037,5.4487658
153,516,5.4465938
153,939,5.4269333
153,218,5.4248366
153,501,5.395201
153,113,5.366603
153,839,5.3250723
154,250,5.318845
154,476,5.227597
154,1485,5.0874577
154,1430,5.0853877
154,949,5.0828247
154,1330,5.0468445
154,198,4.9750237
154,309,4.9626474
154,897,4.9565067
154,172,4.93112
154,849,4.9279547
154,691,4.908246
154,155,4.901987
154,1440,4.8901396
154,176,4.874824
154,1254,4.8319817
154,1333,4.830769
154,501,4.830356
154,47,4.8218107
154,193,4.778204
155,456,5.737735
155,218,5.6314063
155,839,5.332852
155,126,5.235449
155,16,5.2353787
155,501,5.2141027
155,609,5.2138705
155,100,5.132357
155,198,5.127315
155,248,5.0773954
155,639,5.0646706
155,355,5.027091
155,557,4.9703617
155,513,4.9607525
155,168,4.957542
155,186,4.918611
155,1088,4.905081
155,171,4.8772078
155,200,4.8743525
155,249,4.8577914
156,1114,6.1733494
156,1330,5.862475
156,47,5.841359
156,749,5.7723894
156,662,5.7183247
156,915,5.7054534
156,512,5.6955776
156,1430,5.675988
156,113,5.6619415
156,511,5.6405125
156,1220,5.6263847
156,1578,5.614403
156,645,5.4895205
156,1111,5.469425
156,510,5.460096
156,928,5.4368987
156,610,5.4359226
156,343,5.42233
156,1485,5.415463
156,505,5.410627
157,914,6.6886954
157,342,5.915214
157,652,5.9045777
157,1496,5.6686354
157,420,5.5685043
157,610,5.479825
157,186,5.385808
157,198,5.3734374
157,882,5.2511373
157,300,5.247342
157,1578,5.2218714
157,472,5.217541
157,789,5.1850047
157,1141,5.1810513
157,1136,5.1597133
157,1441,5.139866
157,489,5.138676
157,706,5.133904
157,482,5.129148
157,673,5.1229444
158,1012,5.4761114
158,1485,5.4205885
158,1254,5.3583603
158,714,5.355903
158,1061,5.315441
158,1118,5.288466
158,338,5.2335176
158,1352,5.1962605
158,1330,5.184864
158,654,5.135508
158,749,5.1226
158,642,5.091132
158,343,5.087033
158,261,5.069305
158,1055,5.0649776
158,392,5.0592294
158,636,5.051819
158,849,5.041508
158,688,5.0270963
158,487,5.0262494
159,652,5.8228188
159,1485,5.6640787
159,1114,5.6200447
159,178,5.6129804
159,1441,5.5830812
159,184,5.577301
159,515,5.550087
159,482,5.531692
159,47,5.5282583
159,512,5.5148478
159,601,5.4915037
159,177,5.485359
159,472,5.4320164
159,478,5.391114
159,425,5.369852
159,510,5.368779
159,480,5.366417
159,651,5.362638
159,481,5.3478622
159,55,5.3355293
160,1444,5.305874
160,481,5.1630855
160,688,5.140854
160,1075,5.1275296
160,193,5.1135054
160,189,5.1038337
160,714,5.0928893
160,1581,5.082433
160,954,5.064836
160,749,5.030567
160,476,5.008349
160,1124,5.001032
160,1156,5.000826
160,1352,4.9777074
160,7,4.9770083
160,207,4.9719343
160,1106,4.9616895
160,212,4.9395003
160,135,4.93921
160,1485,4.9357343
161,1092,5.126127
161,311,5.0781283
161,1111,5.024905
161,113,4.956933
161,541,4.9401836
161,548,4.7902775
161,188,4.785556
161,165,4.7663317
161,257,4.7037206
161,687,4.676215
161,256,4.6755934
161,505,4.6735697
161,1226,4.634697
161,915,4.631624
161,221,4.6313167
161,446,4.6079206
161,378,4.587619
161,355,4.578866
161,527,4.5394764
161,270,4.5271816
162,1264,5.414259
162,198,5.365085
162,639,5.33312
162,41,5.234561
162,250,5.1620417
162,652,5.158223
162,610,5.1496897
162,200,5.133787
162,891,5.0621676
162,501,5.0050497
162,609,5.0048175
162,172,4.991021
162,311,4.9898415
162,938,4.982628
162,270,4.964805
162,523,4.9260097
162,1010,4.91274
162,937,4.908901
162,848,4.8192596
162,305,4.8138857
163,1012,5.599969
163,1352,5.597254
163,133,5.361627
163,1118,5.2901697
163,631,5.2821593
163,613,5.2566957
163,487,5.25653
163,642,5.18084
163,208,5.180037
163,1485,5.1553125
163,300,5.117653
163,655,5.114262
163,406,5.113763
163,601,5.0868196
163,481,5.0781775
163,126,5.041248
163,609,5.0389013
163,134,4.9908166
163,661,4.987442
163,659,4.9728746
164,1075,5.561267
164,645,5.2477903
164,1581,5.2140164
164,1330,5.1210437
164,1578,5.0512624
164,714,4.998646
164,955,4.9779406
164,58,4.976989
164,118,4.955324
164,1430,4.924548
164,235,4.901361
164,1525,4.8705482
164,223,4.8427496
164,915,4.809142
164,644,4.8043985
164,591,4.802782
164,197,4.7961254
164,851,4.795668
164,897,4.7898273
164,1352,4.788841
165,1220,5.4428496
165,1485,5.438577
165,1330,5.3750277
165,1430,5.3112383
165,749,5.211148
165,1011,5.170774
165,1352,5.168833
165,1441,5.123886
165,636,5.110943
165,118,5.1073775
165,343,5.105894
165,1578,5.099882
165,928,5.0973744
165,241,5.091592
165,494,5.0431414
165,223,5.040384
165,482,5.005822
165,605,4.987664
165,1111,4.9856186
165,135,4.982723
166,0,5.7358327
166,494,5.6880765
166,732,5.573681
166,97,5.571928
166,49,5.527968
166,731,5.4945393
166,392,5.4766464
166,131,5.474884
166,169,5.4273133
166,638,5.3636374
166,218,5.3473625
166,376,5.3221726
166,355,5.2633176
166,606,5.249083
166,201,5.2402763
166,401,5.2341404
166,707,5.219921
166,1036,5.214222
166,505,5.1879535
166,135,5.1786275
167,527,5.798216
167,914,5.698771
167,1111,5.5829306
167,277,5.4285426
167,283,5.3275795
167,1114,5.278075
167,47,5.258732
167,506,5.2259793
167,897,5.1916995
167,915,5.167653
167,582,5.159514
167,25,5.0238514
167,606,4.9099426
167,1226,4.8887568
167,645,4.881096
167,882,4.864087
167,1578,4.857164
167,174,4.804356
167,1056,4.8030305
167,1003,4.790456
168,55,6.0478573
168,610,5.8733463
168,47,5.8399405
168,155,5.733042
168,505,5.656425
168,1114,5.3676515
168,8,5.349476
168,587,5.292399
168,1430,5.290122
168,167,5.261244
168,897,5.248892
168,489,5.247019
168,1220,5.2178154
168,510,5.2028403
168,44,5.200027
168,343,5.1936913
168,749,5.1824665
168,915,5.0818844
168,669,5.048682
168,848,5.0382953
169,428,5.6572895
169,749,5.6501455
169,848,5.5317965
169,849,5.5172853
169,741,5.4665437
169,1314,5.415031
169,1261,5.409487
169,1146,5.3526735
169,971,5.3484144
169,464,5.3147116
169,113,5.283745
169,252,5.2746024
169,766,5.2557364
169,247,5.2524166
169,1089,5.246062
169,250,5.223354
169,661,5.2151775
169,831,5.210833
169,1056,5.200602
169,1049,5.1958914
170,250,5.845031
170,1010,5.482533
170,611,5.4316654
170,1369,5.3196263
170,514,5.2516484
170,1314,5.214527
170,1156,5.1199584
170,522,5.080017
170,392,5.0640197
170,959,5.0619164
170,1118,5.037861
170,352,5.0262327
170,914,5.0228376
170,610,4.9896
170,1284,4.9885387
170,831,4.9834795
170,958,4.952677
170,578,4.9431567
170,939,4.9210496
170,50,4.9200687
171,218,6.15876
171,132,5.591087
171,639,5.085272
171,311,5.06221
171,303,5.0211506
171,100,4.9783998
171,165,4.970506
171,113,4.9147735
171,485,4.881889
171,1054,4.880212
171,192,4.8476753
171,1264,4.838427
171,160,4.8299956
171,198,4.7729135
171,95,4.7497163
171,109,4.74156
171,655,4.729926
171,314,4.727568
171,270,4.712062
171,742,4.672433
172,714,5.3163056
172,1441,5.305724
172,505,5.1612535
172,514,5.014966
172,482,5.007764
172,654,4.933631
172,464,4.9008293
172,198,4.8828063
172,303,4.879214
172,343,4.8626075
172,1055,4.85674
172,135,4.855345
172,601,4.83085
172,270,4.7768598
172,177,4.7667284
172,155,4.7624907
172,522,4.760137
172,481,4.745206
172,311,4.743138
172,472,4.7133856
173,749,5.774545
173,1254,5.4937844
173,1430,5.4694033
173,1330,5.4274774
173,897,5.349213
173,831,5.337995
173,1106,5.324136
173,1114,5.3144197
173,636,5.2922945
173,481,5.278071
173,487,5.266725
173,58,5.2579517
173,1485,5.2558045
173,118,5.252919
173,476,5.2457714
173,1111,5.2454305
173,223,5.2400494
173,848,5.2165513
173,915,5.2098384
173,1525,5.1939135
174,1111,4.6191807
174,168,4.4974246
174,494,4.491686
174,897,4.490715
174,123,4.3538413
174,1220,4.276013
174,482,4.2611513
174,605,4.247739
174,283,4.2276664
174,1441,4.225314
174,118,4.1888113
174,223,4.1773376
174,511,4.1772184
174,1330,4.1524596
174,1485,4.127245
174,291,4.1108303
174,164,4.0967493
174,135,4.082467
174,601,4.0730953
174,406,4.0627775
175,126,5.651334
175,652,5.4801626
175,271,5.4308963
175,609,5.37978
175,168,5.373428
175,198,5.3635607
175,186,5.347338
175,237,5.310862
175,63,5.2910047
175,55,5.276956
175,1485,5.2682943
175,528,5.2522907
175,479,5.2506113
175,355,5.23938
175,494,5.221936
175,631,5.2218285
175,11,5.1987467
175,545,5.197608
175,179,5.1973386
175,1129,5.1753497
176,342,5.6565676
176,318,5.3102207
176,951,5.1606307
176,650,5.152902
176,388,5.0085344
176,587,4.978906
176,1330,4.963861
176,344,4.955653
176,645,4.927888
176,178,4.9224677
176,949,4.89068
176,314,4.88843
176,644,4.8499184
176,1174,4.800041
176,897,4.773443
176,545,4.747017
176,893,4.740251
176,1578,4.7364955
176,59,4.7255197
176,191,4.7159014
177,1578,5.8366823
177,645,5.579239
177,1111,5.385401
177,611,5.350148
177,1114,5.2827864
177,1124,5.2470512
177,749,5.195339
177,706,5.172178
177,897,5.1521845
177,168,5.148614
177,47,5.126573
177,527,5.100783
177,959,5.094791
177,851,5.092711
177,1382,5.085591
177,344,5.076199
177,149,5.0473166
177,915,5.0430617
177,955,5.004941
177,1370,4.997593
178,714,5.638616
178,1012,5.372218
178,338,5.3577256
178,1352,5.3555455
178,1441,5.261093
178,1411,5.201093
178,1174,5.1674075
178,261,5.1258426
178,1485,5.115266
178,1118,5.091858
178,303,5.047495
178,1292,4.993751
178,895,4.9831166
178,1141,4.9570456
178,8,4.954525
178,1382,4.929915
178,343,4.927513
178,1076,4.922034
178,1061,4.919471
178,688,4.8951783
179,113,5.218017
179,639,5.2044926
179,915,5.1322985
179,485,5.111779
179,541,5.089436
179,344,5.067189
179,99,5.051972
179,314,5.0448065
179,198,5.03537
179,609,5.009679
179,1111,4.9759574
179,267,4.9492483
179,63,4.9400334
179,527,4.910459
179,210,4.8911285
179,184,4.8896933
179,164,4.8609014
179,785,4.775751
179,188,4.775538
179,512,4.7739024
180,652,5.665253
180,494,5.491147
180,512,5.4521437
180,479,5.4444985
180,1485,5.364014
180,914,5.303668
180,1441,5.279223
180,200,5.251355
180,445,5.2454195
180,132,5.2369013
180,611,5.2142725
180,895,5.209982
180,610,5.203592
180,639,5.1644125
180,181,5.1482625
180,41,5.1380744
180,135,5.1100626
180,1352,5.096562
180,882,5.080302
180,97,5.069191
181,250,5.269036
181,1182,5.100374
181,1123,4.858944
181,165,4.816768
181,1118,4.765943
181,522,4.7315435
181,695,4.6385674
181,688,4.5327544
181,617,4.525701
181,560,4.51336
181,937,4.469017
181,295,4.4607487
181,643,4.445207
181,954,4.443368
181,400,4.413661
181,658,4.4103184
181,1146,4.397333
181,173,4.3823967
181,805,4.3695774
181,1444,4.362104
182,1146,5.739435
182,849,5.7382355
182,505,5.669117
182,316,5.597974
182,587,5.4404693
182,47,5.3708253
182,329,5.3618026
182,939,5.3524504
182,749,5.339149
182,270,5.338688
182,897,5.32003
182,1485,5.312734
182,189,5.294735
182,1049,5.28915
182,476,5.2709146
182,250,5.248131
182,1136,5.245258
182,1330,5.2149887
182,809,5.214861
182,610,5.2084484
183,1485,5.5948386
183,501,5.403058
183,509,5.3410087
183,355,5.294323
183,63,5.2881665
183,41,5.285497
183,1330,5.2713823
183,523,5.247815
183,168,5.2247753
183,601,5.211516
183,165,5.209735
183,425,5.1861267
183,521,5.17946
183,179,5.176634
183,171,5.14444
183,476,5.1404033
183,184,5.139715
183,528,5.103637
183,691,5.091408
183,164,5.0899043
184,343,5.316621
184,218,5.2287116
184,316,5.188673
184,505,5.072431
184,1264,4.960942
184,270,4.912174
184,311,4.878452
184,132,4.8475504
184,526,4.7120705
184,299,4.6594048
184,509,4.589683
184,21,4.5838027
184,97,4.554161
184,895,4.5517445
184,283,4.543539
184,639,4.5414286
184,303,4.529436
184,135,4.5170984
184,506,4.5136495
184,1441,4.4623904
185,522,5.021465
185,514,4.8361335
185,1012,4.7560854
185,250,4.579573
185,688,4.5116305
185,1156,4.471873
185,1485,4.446814
185,1118,4.439262
185,971,4.413226
185,1444,4.390206
185,578,4.329165
185,362,4.3054633
185,484,4.3027463
185,428,4.283396
185,914,4.2692404
185,347,4.2635536
185,303,4.256115
185,1013,4.2336173
185,427,4.230568
185,1010,4.230275
186,742,5.867337
186,390,5.403728
186,113,5.052602
186,1252,5.0313396
186,432,4.9928665
186,1220,4.9431505
186,893,4.6478066
186,343,4.6354995
186,587,4.6353326
186,1182,4.5759673
186,400,4.528227
186,732,4.5174413
186,303,4.495268
186,495,4.464643
186,1054,4.4387918
186,47,4.4331946
186,90,4.4249473
186,1140,4.3791375
186,254,4.362078
186,46,4.343307
187,21,5.79834
187,1136,5.6750484
187,27,5.6437488
187,281,5.483932
187,173,5.476414
187,509,5.4070086
187,587,5.403593
187,518,5.322893
187,68,5.3037243
187,311,5.226871
187,1485,5.2197175
187,653,5.2095356
187,142,5.198455
187,316,5.1880975
187,203,5.121837
187,189,5.1180305
187,14,5.1117606
187,204,5.1046085
187,194,5.1029477
187,270,5.098189
188,1118,6.0551476
188,1182,5.4296427
188,1033,5.1854863
188,1207,5.1227775
188,392,5.00149
188,108,4.853643
188,777,4.716806
188,165,4.709841
188,933,4.6645107
188,397,4.6423445
188,33,4.6357884
188,1012,4.623112
188,124,4.590385
188,738,4.552238
188,716,4.545111
188,250,4.5435324
188,805,4.5271935
188,226,4.510015
188,189,4.507517
188,792,4.467213
189,928,4.9727497
189,169,4.94211
189,487,4.6705303
189,494,4.597824
189,481,4.590822
189,1003,4.5713043
189,142,4.5577803
189,702,4.488507
189,441,4.47037
189,605,4.417444
189,271,4.4096227
189,113,4.3141885
189,296,4.2701464
189,606,4.2634945
189,832,4.208877
189,164,4.20779
189,165,4.1218004
189,954,4.1109023
189,602,4.1003675
189,1054,4.0994573
190,612,5.133938
190,714,4.994509
190,311,4.9795475
190,691,4.9471045
190,18,4.9435487
190,541,4.939444
190,1118,4.8570127
190,599,4.827513
190,429,4.803063
190,1441,4.78429
190,1054,4.69929
190,261,4.689802
190,688,4.6803455
190,646,4.671833
190,1330,4.665714
190,270,4.651034
190,1411,4.641101
190,1292,4.638874
190,747,4.6385584
190,746,4.6360497
191,250,4.885912
191,1485,4.8011975
191,1441,4.663235
191,316,4.6158996
191,1330,4.600956
191,1036,4.510768
191,831,4.49601
191,636,4.472542
191,11,4.455406
191,487,4.446973
191,135,4.4434795
191,164,4.442527
191,479,4.425678
191,849,4.398675
191,1055,4.392413
191,505,4.3847523
191,300,4.3780584
191,749,4.3742466
191,222,4.3706775
191,1013,4.363976
192,1330,5.399009
192,1111,5.1985335
192,136,5.1475134
192,196,5.070787
192,197,5.015607
192,406,5.0022435
192,63,4.990238
192,314,4.968326
192,113,4.923269
192,830,4.908929
192,1352,4.888126
192,123,4.8798876
192,851,4.8463755
192,1495,4.818246
192,511,4.80626
192,241,4.770172
192,1094,4.761539
192,426,4.748102
192,55,4.734297
192,267,4.732867
193,1118,5.6575117
193,1140,5.5929356
193,189,5.458557
193,688,5.4432445
193,392,5.4163775
193,316,5.401974
193,165,5.383598
193,173,5.3415723
193,1220,5.3368416
193,1582,5.3073626
193,476,5.258066
193,311,5.20442
193,1441,5.194966
193,97,5.166878
193,714,5.1175027
193,171,5.087538
193,270,5.066371
193,82,5.059144
193,47,5.055809
193,207,5.0530157
194,939,5.1927257
194,479,5.1449475
194,1485,5.068331
194,428,5.001767
194,476,4.983756
194,1330,4.975072
194,643,4.958898
194,1012,4.9282928
194,198,4.90325
194,250,4.8676834
194,691,4.8652325
194,425,4.8549848
194,1440,4.8471274
194,1088,4.8421063
194,176,4.803052
194,316,4.791779
194,692,4.775213
194,523,4.7595863
194,1333,4.758996
194,501,4.758584
195,587,5.632672
195,1011,5.500391
195,55,5.4091454
195,937,5.355098
195,1092,5.2699604
195,1220,5.119296
195,736,5.1134825
195,749,5.031047
195,1140,4.890114
195,1000,4.840246
195,106,4.8173766
195,928,4.814651
195,273,4.7765856
195,304,4.775485
195,849,4.766235
195,709,4.7034235
195,642,4.6855164
195,545,4.6811385
195,97,4.6803603
195,505,4.6802115
196,55,6.4147334
196,155,5.733288
196,344,5.5438437
196,25,5.48727
196,506,5.468292
196,505,5.365162
196,47,5.24328
196,527,5.1668625
196,198,5.165963
196,541,5.0838604
196,355,5.07641
196,915,5.0677495
196,669,5.040559
196,10,5.0356274
196,41,5.035437
196,149,5.0032563
196,1064,4.970369
196,848,4.948617
196,187,4.941744
196,1001,4.9338665
197,428,5.4108987
197,306,5.3758297
197,1012,5.2939386
197,522,5.1752267
197,314,5.16496
197,338,5.1524725
197,1485,5.091773
197,674,5.08222
197,933,5.063597
197,385,5.056536
197,712,5.0249176
197,464,4.99455
197,643,4.994009
197,849,4.935521
197,388,4.8824162
197,60,4.876774
197,1092,4.8466372
197,916,4.830205
197,937,4.827723
197,303,4.800494
198,749,6.0158544
198,897,5.695772
198,208,5.4354305
198,505,5.3374844
198,1124,5.323963
198,914,5.250315
198,851,5.1908174
198,90,5.1826296
198,1114,5.15864
198,587,5.048162
198,606,5.0429077
198,1578,5.0199766
198,343,4.995044
198,149,4.9857473
198,545,4.970798
198,647,4.9703465
198,47,4.959222
198,178,4.9522047
198,604,4.93823
198,174,4.932157
199,1111,5.2334795
199,541,4.938112
199,316,4.856901
199,314,4.8069806
199,283,4.743285
199,714,4.6814737
199,1254,4.6652694
199,311,4.6645775
199,1330,4.6575317
199,322,4.650022
199,1106,4.6255774
199,168,4.588217
199,235,4.586591
199,731,4.574793
199,270,4.571638
199,849,4.5684886
199,173,4.53539
199,850,4.5133977
199,915,4.5063167
199,1430,4.4949636
200,1011,6.1894298
200,97,5.8826513
200,1220,5.6410613
200,479,5.5673633
200,928,5.4846096
200,237,5.4215846
200,1485,5.4016685
200,355,5.3602176
200,196,5.302363
200,894,5.255415
200,653,5.2321897
200,937,5.220766
200,1330,5.2203903
200,1475,5.2068343
200,494,5.19624
200,1140,5.1820664
200,605,5.138272
200,486,5.135603
200,858,5.1350856
200,425,5.130975
201,55,5.725757
201,126,5.7189293
201,527,5.571806
201,609,5.570129
201,168,5.4410224
201,186,5.4020915
201,1111,5.3289948
201,528,5.3198857
201,49,5.280016
201,179,5.2649336
201,1129,5.2429442
201,170,5.2314734
201,513,5.2282076
201,191,5.1416802
201,611,5.131899
201,355,5.1115627
201,1430,5.102753
201,198,5.086439
201,25,5.085096
201,113,5.076364
202,476,5.2509375
202,1146,5.210194
202,1036,5.03454
202,949,4.984153
202,848,4.982907
202,1158,4.9784045
202,643,4.923432
202,47,4.9218187
202,501,4.8176746
202,516,4.810754
202,250,4.8101783
202,59,4.798527
202,245,4.777649
202,1088,4.7676415
202,587,4.754692
202,849,4.732853
202,1440,4.706751
202,644,4.6997285
202,809,4.6974454
202,948,4.6846466
203,906,5.7352037
203,536,5.6699142
203,428,5.657463
203,933,5.562454
203,712,5.4919887
203,916,5.4816995
203,679,5.4513855
203,849,5.4428625
203,55,5.4095645
203,1330,5.386652
203,331,5.384094
203,385,5.340146
203,464,5.2411156
203,587,5.2350664
203,314,5.2144084
203,1033,5.183748
203,1092,5.150461
203,306,5.146074
203,63,5.145183
203,1430,5.143606
204,188,6.031535
204,432,5.9315476
204,277,5.9003544
204,342,5.80126
204,914,5.7966743
204,491,5.7026625
204,168,5.5947704
204,406,5.5079107
204,915,5.43558
204,344,5.433915
204,283,5.405856
204,645,5.4039345
204,1174,5.343599
204,1003,5.292562
204,701,5.279123
204,646,5.273917
204,517,5.2723618
204,472,5.2404447
204,291,5.2124085
204,126,5.169271
205,250,5.1278195
205,1036,4.981951
205,638,4.9721823
205,172,4.844688
205,49,4.7121644
205,476,4.6850824
205,355,4.6555758
205,126,4.651209
205,245,4.60791
205,168,4.597687
205,528,4.560831
205,406,4.530911
205,1158,4.524956
205,501,4.520715
205,516,4.514535
205,1129,4.4838905
205,392,4.48174
205,170,4.4724197
205,479,4.4601507
205,606,4.446873
206,742,4.0003996
206,512,3.9714334
206,314,3.8689368
206,113,3.8457701
206,181,3.735505
206,495,3.6895502
206,186,3.6346939
206,178,3.5022016
206,639,3.478567
206,303,3.4242184
206,165,3.3927681
206,201,3.3388276
206,192,3.3150759
206,1118,3.257213
206,90,3.241333
206,432,3.2345564
206,46,3.2303445
206,425,3.2264087
206,517,3.17691
206,132,3.167534
207,49,5.6373644
207,1010,5.587645
207,168,5.361114
207,483,5.3061852
207,526,5.248483
207,611,5.243233
207,528,5.2043066
207,1003,5.120622
207,646,5.0841336
207,746,5.073554
207,832,5.043685
207,169,5.0118427
207,443,5.0052633
207,915,4.993809
207,277,4.963627
207,171,4.962172
207,645,4.950461
207,164,4.9282036
207,1141,4.883351
207,518,4.8653183
208,1146,5.2902684
208,476,5.2029915
208,250,5.201497
208,749,5.1120296
208,1254,5.0627227
208,172,5.03938
208,171,5.032007
208,155,5.0036488
208,47,4.992908
208,949,4.989855
208,831,4.9686484
208,610,4.9220514
208,587,4.8774576
208,273,4.872137
208,848,4.8490186
208,897,4.825633
208,189,4.7598634
208,948,4.7542896
208,167,4.7542
208,1246,4.753554
209,484,6.1660013
209,1140,5.7526774
209,49,5.730974
209,1118,5.7161484
209,605,5.6892586
209,604,5.670787
209,169,5.543888
209,460,5.519343
209,970,5.4967012
209,719,5.4023705
209,241,5.371231
209,649,5.3622804
209,647,5.3536973
209,1220,5.3448095
209,837,5.3292136
209,1041,5.310079
209,636,5.2802687
209,613,5.2689962
209,131,5.2649665
209,480,5.2446713
210,541,5.717555
210,1411,5.2916393
210,1330,5.2802205
210,314,5.2334194
210,654,5.233286
210,1430,5.2158823
210,509,5.140138
210,338,5.1310563
210,63,5.0979137
210,355,5.0690875
210,731,5.0556664
210,1111,5.0451636
210,198,5.03687
210,55,5.0314217
210,646,5.0226464
210,261,5.016314
210,494,5.0109367
210,520,5.0101466
210,425,5.0005465
210,1174,4.9962535
211,165,5.6566157
211,1013,5.591051
211,113,5.50277
211,742,5.43294
211,392,5.4290185
211,1485,5.323049
211,891,5.281269
211,536,5.268167
211,726,5.24212
211,218,5.188652
211,250,5.1881275
211,1182,5.153798
211,188,5.1447077
211,916,5.144301
211,643,5.132161
211,270,5.0923476
211,1156,5.0838966
211,468,5.0630245
211,1030,5.058824
211,971,5.0411315
212,194,6.337872
212,236,5.9822373
212,120,5.594053
212,250,5.547648
212,95,5.4979753
212,201,5.364844
212,173,5.3045435
212,72,5.2666097
212,1123,5.266142
212,383,5.255257
212,21,5.1852903
212,311,5.1808333
212,221,5.1494455
212,505,5.143046
212,890,5.133121
212,308,5.0966854
212,1136,5.090304
212,55,5.0627975
212,172,5.0334973
212,229,5.022477
213,587,6.035972
213,55,5.9552426
213,937,5.777567
213,1092,5.7115793
213,1011,5.6152086
213,280,5.5080013
213,355,5.465102
213,849,5.2078533
213,1220,5.1689672
213,1054,5.096082
213,928,5.074545
213,671,5.068529
213,894,5.0539412
213,281,5.0166464
213,191,4.953201
213,331,4.93441
213,890,4.921964
213,229,4.9114923
213,370,4.9103127
213,674,4.8746667
214,172,4.934738
214,126,4.906336
214,501,4.8987846
214,476,4.8054104
214,250,4.798827
214,168,4.784241
214,1036,4.7501764
214,1158,4.7354364
214,1254,4.714296
214,848,4.6729484
214,528,4.663104
214,198,4.6365123
214,516,4.6340637
214,479,4.6284027
214,939,4.622408
214,175,4.6216946
214,609,4.616772
214,1129,4.5861635
214,170,4.574692
214,606,4.5648913
215,165,4.62016
215,1205,4.577037
215,1297,4.498639
215,453,4.4057903
215,646,4.3841815
215,612,4.3352423
