user,pos_item,neg_item
3469,1580,1544
3469,1376,208
3469,610,1676
3469,480,288
3469,1370,234
3469,1275,327
3469,377,1391
3469,380,173
3469,349,54
3469,1372,327
3469,780,208
3469,1375,1373
3469,648,1544
3469,1527,1676
3469,329,54
3469,517,1391
3469,1101,1373
3469,70,1544
3469,1608,1391
3469,1377,1676
3469,1385,1373
3469,163,288
3469,316,1544
3469,95,173
3469,736,234
3469,1587,552
3469,442,288
3469,533,1391
3469,153,208
3469,466,327
3469,485,173
3469,204,552
3469,737,1676
3469,919,173
3469,1262,1373
3469,1204,1391
3469,1303,54
3469,1259,1544
3469,590,552
3469,592,327
3469,1356,1676
3469,1552,54
3469,733,234
3469,761,54
3469,1,208
3469,596,234
3469,1282,1373
3469,595,327
3469,1032,1544
3469,364,208
3469,1022,208
3469,1029,1391
3469,1025,54
3469,783,1676
3469,48,234
3469,1256,234
3469,1278,327
3469,1294,288
3469,1270,1544
3469,1265,1373
3469,1079,173
3469,1288,208
3469,946,234
3469,1226,327
3469,1297,1391
3469,1663,54
3469,1517,1373
3469,356,327
3469,1285,1391
3469,342,552
3469,367,1676
3469,440,288
3469,852,327
3469,1080,208
3469,1136,173
3469,910,234
3469,1234,1544
3469,588,173
3469,1211,54
3469,952,1676
3469,1083,327
3469,141,552
3469,597,54
3469,344,1373
3469,587,327
3469,537,234
3469,333,234
3469,231,552
3469,1665,1391
3469,370,288
3469,1440,327
3469,293,327
3469,608,288
3469,1617,1544
3469,50,173
3469,22,1373
3469,1620,1391
3469,318,234
3469,32,208
3469,1250,54
3469,954,288
3469,1225,1373
3469,1178,173
3469,912,54
3469,924,234
3469,1207,327
3469,593,1391
3469,1224,1373
3469,1231,552
3469,1203,1676
3469,1247,288
3469,1682,54
3469,953,1391
3469,247,173
3469,1208,54
3469,1131,54
3469,150,1373
3469,1293,173
3469,1393,1676
3469,1295,1676
3469,1097,1544
3469,1302,208
3469,1012,1391
3469,262,1373
3469,1674,234
3469,281,552
3469,1584,234
3469,515,54
3469,1246,208
3469,1643,1544
3469,1094,1391
3469,161,54
3469,1268,234
3469,151,208
3471,1213,1623
3471,1198,23
3471,434,748
3471,1407,329
3471,1127,196
3471,223,1296
3471,1093,1513
3471,233,879
3471,24,248
3471,293,736
3471,529,737
3471,1197,19
3471,608,185
3471,1387,918
3471,1090,31
3471,1639,585
3471,1625,31
3471,1374,1667
3471,538,918
3471,780,410
3471,145,413
3471,370,464
3471,1259,196
3471,1261,786
3471,1215,1088
3471,589,748
3471,1224,1640
3471,1580,1296
3471,1249,737
3471,480,185
3471,70,737
3471,524,516
3471,3,1544
3471,999,153
3471,1459,1405
3471,409,1296
3471,1200,548
3471,1608,585
3471,1321,548
3471,11,1518
3471,150,19
3471,1208,329
3471,384,153
3471,34,248
3471,592,1623
3471,1377,464
3471,260,185
3471,858,442
3471,527,736
3471,1617,1379
3471,1196,736
3471,50,379
3471,1218,1640
3471,318,736
3471,1221,918
3471,1252,303
3471,541,379
3471,1219,548
3471,1260,736
3471,1206,170
3471,111,1562
3471,912,840
3471,296,537
3471,1203,1513
3471,923,1667
3471,1258,1544
3471,1136,782
3471,1222,1518
3471,1240,840
3471,1247,177
3471,1394,786
3471,1265,516
3471,899,653
3471,448,358
3471,1242,376
3471,866,413
3471,1103,547
3471,1036,19
3471,1210,31
3471,902,153
3471,1245,782
3471,1610,329
3471,1089,748
3471,1231,248
3471,1661,1640
3471,1201,1562
3471,1682,23
3471,69,585
3471,1291,248
3471,32,410
3471,1307,1562
3471,778,464
3471,1228,879
3471,1348,1499
3471,1449,1405
3471,1073,653
3471,497,1544
3471,1274,1088
3471,1266,516
3471,457,548
3471,441,1623
3471,1227,737
3471,1357,1667
3471,1275,879
3471,16,376
3471,1060,1667
3471,36,786
3471,741,547
3471,253,303
3471,553,537
3471,1285,153
3471,610,1379
3471,1246,153
3471,1297,1296
3471,1408,196
3471,428,585
3471,555,31
3471,1466,170
3471,934,31
3471,1663,23
3471,39,840
3471,800,413
3471,1641,1405
3471,356,1623
3471,300,748
3471,1268,737
3471,647,329
3471,1648,918
3471,535,918
3471,471,31
3471,1633,19
3471,1129,782
3471,1120,1513
3471,161,748
3471,1271,1640
3471,58,736
3471,47,516
3471,246,464
3471,593,1518
3471,919,379
3471,1220,653
3471,1097,786
3471,1500,410
3471,1273,185
3471,1393,376
3471,1396,303
3471,508,736
3471,180,358
3471,364,248
3471,1476,879
3471,628,547
3471,1527,1379
3471,1573,185
3471,25,196
3471,1186,1296
3471,112,548
3471,1047,1088
3471,62,1088
3471,141,879
3471,1584,170
3471,1356,1513
3471,1042,840
3471,377,1544
3471,1125,442
3471,380,748
3471,440,442
3471,163,1623
3471,832,413
3471,1589,413
3471,198,1667
3471,353,358
3471,1061,1296
3471,89,1088
3471,349,248
3471,1370,585
3471,590,442
3471,733,464
3471,588,379
3471,1020,653
3471,543,537
3471,802,879
3471,852,23
3471,175,1405
3471,22,736
3471,1049,153
3471,454,1518
3471,663,19
3471,1620,376
3471,1600,1640
3471,1183,410
3471,587,782
3471,1614,1379
3471,104,1544
3471,151,548
3471,1619,786
3471,449,1623
3471,805,464
3471,1380,303
3471,648,737
3471,1101,516
3471,597,329
3471,76,547
3471,10,1562
3471,1485,170
3471,288,185
3471,7,185
3471,500,1667
3471,1378,1562
3471,368,1513
3471,1586,840
3471,835,1379
3471,539,1544
3471,1552,329
3471,382,410
3471,165,1640
3471,350,31
3471,316,1518
3471,1391,196
3471,569,918
3471,372,19
3471,1597,23
3471,1488,1640
3471,494,585
3471,788,31
3471,122,548
3471,1027,782
3471,292,840
3471,725,248
3471,1647,653
3471,252,1088
3471,383,413
3471,511,736
3471,719,376
3471,1385,786
3471,1003,1544
3471,18,1667
3471,46,537
3471,1627,516
3471,338,548
3471,333,1623
3471,2,748
3471,95,196
3471,784,413
3471,231,329
3471,210,379
3473,648,81
3473,1353,593
3473,1417,417
3473,1196,81
3473,1197,417
3473,509,593
3473,920,81
3473,151,417
3473,1307,987
3473,17,987
3473,915,25
3473,838,593
3473,1639,764
3473,898,417
3473,1183,780
3473,224,764
3473,342,1092
3473,356,81
3473,1211,764
3473,1088,25
3473,597,987
3473,858,780
3473,1221,593
3473,912,987
3473,110,417
3473,1213,81
3473,1097,764
3473,457,417
3473,1610,593
3473,1408,81
3473,21,417
3473,316,1092
3473,1393,25
3473,1357,593
3473,265,987
3473,357,81
3473,222,780
3473,440,1092
3473,266,987
3473,802,987
3473,1617,764
3473,1484,25
3473,781,764
3473,1225,81
3473,1270,25
3475,608,480
3475,1090,1556
3475,1625,885
3475,538,1594
3475,481,1028
3475,318,750
3475,527,900
3475,1213,160
3475,593,1127
3475,1393,1589
3475,296,762
3475,1245,1597
3475,322,595
3475,428,1312
3475,590,885
3475,1673,830
3475,858,1125
3475,50,420
3475,1221,733
3475,1617,610
3475,1196,1012
3475,260,885
3475,1193,1233
3475,1242,1644
3475,541,247
3475,1,1413
3475,1394,1370
3475,47,420
3475,1089,1277
3475,307,160
3475,308,500
3475,194,1649
3475,930,750
3475,908,153
3475,902,1649
3475,509,900
3475,1207,786
3475,110,1413
3475,213,1466
3475,1097,517
3475,1300,1614
3475,1060,500
3475,778,1608
3475,1228,742
3475,1208,742
3475,1299,1220
3475,953,957
3475,1186,1377
3475,1302,208
3475,1635,1100
3475,1246,1291
3475,1307,1562
3475,441,1191
3475,1234,1088
3475,898,1594
3475,508,1012
3475,497,1544
3475,1265,417
3475,232,586
3475,25,1270
3475,300,1594
3475,293,160
3475,1584,1240
3475,1183,1586
3475,58,900
3475,11,417
3475,16,780
3475,832,386
3475,524,236
3475,266,231
3475,1620,1079
3475,1120,1028
3475,1610,1277
3475,1200,500
3475,6,1220
3475,319,517
3475,1343,596
3475,349,750
3475,1407,592
3475,1092,1022
3475,490,480
3475,70,762
3475,356,1191
3475,555,1556
3475,440,185
3475,357,594
3475,1408,18
3475,915,880
3475,1380,1354
3475,852,1597
3475,1259,1312
3475,431,247
3475,1416,830
3475,1631,1206
3475,1147,3
3475,69,1608
3475,1500,1127
3475,104,1088
3475,1096,1377
3475,1080,1644
3475,144,742
3475,1124,1666
3475,539,1270
3475,540,595
3475,1184,1562
3475,1580,733
3475,141,1088
3475,278,594
3475,350,1240
3475,719,1649
3475,216,1100
3475,1531,420
3475,454,1252
3475,678,1586
3475,1222,1277
3475,924,417
3475,85,762
3475,866,386
3475,1084,1562
3475,1468,1347
3475,923,1370
3475,1304,1240
3475,724,1377
3475,1036,957
3475,1282,1028
3475,1033,1270
3475,1095,610
3475,1201,1562
3475,1247,1614
3475,1262,786
3475,246,1312
3475,252,231
3475,1387,1666
3475,1285,153
3475,1267,592
3475,1294,1012
3475,277,900
3475,954,1649
3475,288,185
3475,1136,592
3475,1249,386
3475,1178,1291
3475,788,1556
3475,1298,610
3475,373,1586
3475,1103,1594
3475,1219,596
3475,1197,880
3475,928,99
3475,1231,247
3475,523,1597
3475,1104,236
3475,589,1413
3475,805,517
3475,1073,742
3475,919,588
3475,1639,733
3475,1396,1354
3475,492,1233
3475,1485,1206
3475,1061,1608
3475,1043,386
3475,34,586
3475,1086,1252
3475,1204,208
3475,17,1277
3475,1214,1012
3475,1230,1028
3475,353,231
3476,1197,775
3476,912,595
3476,923,1345
3476,910,1214
3476,928,1367
3476,1204,593
3476,1,1219
3476,969,1321
3476,904,246
3476,1267,332
3476,260,565
3476,1198,1169
3476,1225,150
3476,1252,36
3476,1304,1407
3476,915,899
3476,1136,1407
3476,1254,841
3476,922,409
3476,908,1138
3476,1212,759
3476,1069,1018
3476,905,1299
3476,950,1278
3476,1284,318
3476,913,1282
3476,1193,1310
3476,903,246
3476,1233,1221
3476,946,62
3476,919,541
3476,1294,1084
3476,1103,1275
3476,902,34
3476,1250,1407
3476,1247,36
3476,1259,1460
3476,964,775
3476,1209,1339
3476,943,76
3476,940,382
3476,1201,1232
3476,944,960
3476,1096,246
3476,1090,1407
3476,1036,409
3476,1246,1231
3476,553,1387
3476,110,769
3476,941,1127
3476,1242,1302
3476,1022,1288
3476,911,1580
3476,1019,1407
3476,1208,1169
3476,364,1127
3476,1222,1407
3476,222,1215
3476,594,1085
3476,1028,1282
3476,151,1219
3476,932,1032
3476,1296,409
3476,1266,1645
3476,1234,514
3476,976,1228
3476,356,1345
3476,1008,900
3476,10,188
3476,1101,1393
3476,1088,152
3476,599,841
3476,383,99
3476,897,1215
3476,1408,1200
3476,711,1206
3476,500,1200
3476,848,1128
3476,351,565
3476,1196,1355
3476,1230,150
3476,1291,410
3476,953,1258
3476,1674,852
3476,1210,1016
3476,1079,610
3476,1303,589
3476,1283,1282
3476,1097,775
3476,161,595
3476,1220,1327
3476,1307,1084
3476,1610,1407
3476,457,1200
3476,534,1327
3476,1104,1018
3476,920,76
3476,1287,1032
3476,971,1330
3476,1663,1333
3476,1480,1033
3476,1035,1033
3476,421,76
3476,914,332
3476,1286,1346
3476,1271,596
3476,590,565
3476,1272,246
3476,1124,1330
3476,231,480
3476,1007,108
3476,492,1085
3476,261,1337
3483,260,100
3483,19,1517
3483,1503,173
3483,1459,840
3483,344,65
3483,1214,782
3483,1225,1517
3483,1321,1517
3483,1499,1589
3483,1021,514
3483,1208,830
3483,150,1517
3483,748,2
3483,1270,1589
3483,1092,514
3483,1292,173
3483,541,2
3483,1220,1542
3483,1233,840
3483,1673,830
3483,1084,1188
3483,1468,65
3483,110,2
3483,105,1589
3483,95,1517
3483,428,1542
3483,1304,840
3483,1343,100
3483,431,173
3483,350,840
3483,349,1188
3483,435,782
3483,1597,100
3483,1584,65
3483,647,840
3483,161,1542
3483,590,782
3483,1246,1517
3483,442,830
3483,1263,65
3483,1645,1517
3483,225,1517
3483,230,1517
3483,231,840
3483,1097,514
3483,1615,2
3483,1196,100
3483,786,1542
3483,1573,1589
3483,608,830
3483,697,65
3483,1302,514
3483,1079,1589
3483,454,782
3483,881,840
3483,168,173
3483,356,100
3483,236,1517
3483,254,2
3483,1393,1589
3483,364,1517
3483,491,2
3483,1391,1517
3483,367,514
3483,368,514
3483,1276,782
3483,1244,840
3483,1,1517
3483,1230,1517
3483,1175,514
3483,1294,1188
3483,1394,1542
3483,1234,1589
3483,1238,1542
3483,1136,173
3483,1307,1188
3483,1265,1517
3483,921,1542
3483,235,2
3483,1221,1542
3483,858,830
3483,1242,1589
3483,1222,1188
3483,1240,840
3483,589,1188
3483,1610,1188
3483,1036,1589
3483,1210,840
3483,21,2
3483,6,100
3483,1408,1517
3483,555,100
3483,50,173
3483,1617,514
3483,111,65
3483,593,782
3483,553,1542
3483,924,1517
3483,785,514
3483,223,65
3483,527,782
3483,318,65
3483,1204,1589
3483,1207,100
3483,919,173
3483,1193,782
3483,1249,1542
3483,920,65
3483,1090,100
3483,1299,1542
3483,1247,1188
3483,247,173
3483,1198,100
3483,36,1542
3483,1661,1517
3483,1465,1517
3483,1293,173
3483,1266,1517
3483,1035,173
3483,778,65
3483,1258,514
3483,837,514
3483,1185,1589
3483,1231,2
3483,39,65
3483,1674,782
3483,1213,100
3483,1095,514
3483,296,782
3483,1387,1542
3483,1291,1589
3483,1245,782
3483,1179,830
3483,457,173
3483,1682,840
3483,294,173
3483,1200,173
3483,377,1589
3483,1201,830
3483,474,514
3483,1374,1542
3483,1580,1542
3483,1129,840
3483,1356,514
3483,1370,1542
3483,1376,1589
3483,329,840
3483,1527,514
3483,1047,514
3483,480,830
3483,1676,514
3483,780,1589
3483,1375,65
3483,1275,830
3483,198,840
3483,10,100
3483,733,1542
3483,89,830
3483,292,840
3483,1552,840
3483,1049,173
3483,494,1542
3483,507,782
3483,517,514
3483,376,1589
3483,1101,1589
3483,145,2
3483,353,2
3483,1372,100
3483,380,830
3483,288,830
3483,1378,1188
3483,1616,1542
3483,70,514
3483,316,1542
3483,163,1589
3483,165,65
3483,303,782
3483,736,1542
3483,1544,514
3483,1127,1517
3483,24,2
3483,23,100
3483,1631,65
3483,994,782
3483,866,1589
3483,1339,1517
3483,1094,100
3483,272,65
3483,1429,1589
3483,290,1589
3483,1053,514
3483,750,782
3483,17,840
3483,1640,1517
3483,334,100
3483,1252,65
3483,1228,1188
3483,1262,1542
3483,337,1517
3483,1096,514
3483,300,1542
3483,1660,782
3483,508,65
3483,266,2
3483,597,830
3483,151,1517
3483,662,1542
3483,1272,514
3483,1015,173
3483,500,173
3483,410,1589
3483,1641,100
3483,1500,1589
3483,448,1188
3483,1392,782
3484,912,546
3484,1230,1391
3484,1387,370
3484,1197,880
3484,1639,1129
3484,1028,1676
3484,780,833
3484,736,435
3484,1196,435
3484,260,185
3484,541,434
3484,750,1320
3484,1214,370
3484,589,434
3484,1200,849
3484,1210,546
3484,1270,372
3484,924,160
3484,1097,708
3484,1240,1129
3484,480,185
3484,1580,708
3484,1653,370
3484,1573,185
3484,1527,1676
3484,316,1391
3484,788,1320
3484,1603,223
3484,1544,1676
3484,745,880
3484,1148,1676
3484,1136,160
3484,1080,833
3484,1278,435
3484,1304,849
3484,34,833
3484,1172,372
3484,1394,1129
3484,1,434
3484,1256,223
3484,1220,1676
3484,1234,1391
3484,1188,546
3484,513,185
3484,1073,546
3484,1307,435
3484,1517,880
3484,1641,1320
3484,955,708
3484,551,185
3484,21,434
3487,954,225
3487,1198,85
3487,593,866
3487,215,866
3487,1060,924
3487,1197,1464
3487,913,1611
3487,1284,471
3487,1245,1295
3487,111,260
3487,858,260
3487,1254,1059
3487,923,1554
3487,1230,1611
3487,1252,471
3487,1212,1554
3487,912,1210
3487,1204,225
3487,296,1464
3487,306,85
3487,1148,225
3487,750,1295
3487,1147,1059
3487,910,924
3487,1617,866
3487,905,1611
3487,1201,1210
3487,1193,471
3487,1249,85
3487,1219,225
3487,1250,1210
3487,1213,1295
3487,1136,1554
3487,919,260
3487,908,1059
3487,1084,1464
3487,1262,866
3487,608,471
3487,1188,471
3487,949,1611
3487,1267,85
3487,1419,1210
3487,1199,260
3487,1247,866
3487,541,924
3487,527,1554
3487,280,1464
3487,36,1295
3487,1225,1611
3487,1259,1059
3487,293,85
3487,1280,1210
3487,47,1295
3487,1387,924
3487,1103,85
3487,778,866
3487,1673,260
3487,110,85
3487,1240,471
3487,319,225
3487,1090,1554
3487,1465,1611
3487,920,1464
3487,1274,1210
3487,1200,924
3487,1222,85
3487,1175,1059
3487,1625,260
3487,589,225
3487,1345,1295
3487,1050,866
3487,448,260
3487,965,1059
3487,948,225
3487,1203,1611
3487,1041,1295
3487,1036,866
3487,933,1295
3487,308,866
3487,628,85
3487,117,924
3487,1073,1210
3487,1396,1554
3487,1186,1611
3487,955,1464
3487,1035,225
3487,475,471
3487,1357,1554
3487,934,471
3487,1682,1464
3487,1293,924
3487,1517,924
3487,222,260
3487,300,471
3487,1094,1295
3487,16,1059
3487,555,866
3487,1500,1059
3487,1127,1611
3487,1641,1554
3487,590,260
3487,1482,1464
3487,17,1210
3487,1610,1210
3487,1097,1611
3487,249,225
3487,39,471
3487,45,85
3487,231,924
3487,1674,1554
3487,1171,1464
3487,1202,1059
3487,346,1295
3487,1393,225
3487,457,924
3487,357,1554
3487,1246,1059
3487,911,866
3487,1044,1464
3489,1270,765
3489,1210,1240
3489,1197,765
3489,1259,968
3489,1394,355
3489,1288,968
3489,1257,1663
3489,1297,765
3489,1378,1307
3489,223,1135
3489,1093,968
3489,1198,1240
3489,1196,1214
3489,1291,765
3489,1222,1240
3489,589,1240
3490,858,17
3490,574,28
3490,149,903
3490,923,1580
3490,1209,1101
3490,908,741
3490,1219,364
3490,1214,1278
3490,735,28
3490,1333,741
3490,968,903
3490,1407,1210
3490,955,1580
3490,1449,1566
3490,1218,1101
3490,1198,741
3490,260,17
3490,1233,1278
3490,1196,1278
3490,1199,377
3490,541,364
3490,924,28
3490,750,28
3490,1240,1210
3490,1274,1210
3490,1206,1566
3490,32,1294
3490,1175,903
3490,589,364
3490,1200,28
3490,926,377
3490,1250,17
3490,919,1210
3490,111,1294
3490,34,741
3490,1208,17
3490,1203,903
3490,1225,1101
3490,296,1566
3490,1041,903
3490,608,1580
3490,1148,377
3490,745,1101
3490,720,364
3490,1,28
3490,1223,1101
3490,594,1580
3490,48,1294
3490,595,1278
3490,910,1566
3490,898,28
3490,1230,741
3490,951,1278
3490,1188,17
3490,1235,903
3490,1281,1294
3490,1394,1580
3490,1136,28
3490,1265,1101
3490,1244,364
3490,1288,377
3490,947,28
3490,899,1566
3490,247,1210
3490,1277,741
3490,930,1210
3490,1094,741
3490,123,377
3490,920,1278
3490,1211,1580
3490,25,364
3490,1307,1294
3490,1357,1566
3490,1498,1294
3490,440,17
3490,1204,377
3490,527,1278
3490,110,364
3490,1078,1294
3490,1183,17
3490,991,741
3490,922,1101
3490,1212,903
3490,904,1566
3490,929,1101
3490,306,377
3490,1252,1580
3490,246,903
3490,913,1101
3490,50,1210
3490,1617,903
3490,965,903
3490,318,1278
3490,1236,364
3490,599,17
3490,1266,741
3490,1283,903
3490,457,28
3490,474,377
3490,21,364
3490,1291,377
3490,198,1210
3490,1370,1580
3490,1260,1278
3490,1213,741
3490,1084,1294
3490,942,1278
3490,1227,903
3490,866,1101
3490,117,17
3490,1089,1210
3490,1179,364
3491,1198,661
3491,332,446
3491,524,724
3491,1387,724
3491,1214,357
3491,1258,724
3491,1130,1573
3491,1333,340
3491,1261,724
3491,1350,485
3491,1321,173
3491,366,661
3491,1407,661
3491,1645,357
3491,1128,1499
3491,1339,340
3491,858,446
3491,111,227
3491,318,485
3491,1196,357
3491,1259,724
3491,1225,340
3491,541,173
3491,1222,661
3491,1299,724
3491,1079,173
3491,1090,661
3491,1199,1573
3491,1288,1499
3491,1200,485
3491,1242,227
3491,1270,173
3491,1240,661
3491,1036,357
3491,1210,227
3491,1291,446
3491,1246,227
3491,1307,1573
3491,1173,340
3491,1663,485
3491,1097,724
3491,1257,357
3491,1374,724
3491,592,446
3491,1290,724
3491,1674,340
3491,1297,724
3491,1220,724
3491,1033,173
3491,1127,227
3491,1376,340
3491,1347,485
3491,1124,661
3491,1587,1499
3491,1298,485
3491,1346,357
3491,1101,1573
3491,1135,357
3491,1375,340
3491,1091,173
3491,50,227
3491,593,485
3491,1617,724
3491,589,227
3491,608,446
3491,1213,661
3491,1465,357
3491,25,1499
3491,1639,724
3491,1265,340
3491,223,485
3491,110,227
3491,1397,724
3491,265,661
3491,1660,357
3491,1343,340
3491,1,173
3491,34,227
3491,778,724
3491,1466,485
3491,1682,661
3491,47,357
3491,150,340
3491,337,485
3491,39,661
3491,866,173
3491,1584,357
3491,1610,661
3491,1393,1573
3491,1500,1499
3491,1215,227
3491,1093,446
3491,1625,446
3491,553,724
3491,6,724
3491,105,1573
3491,531,340
3491,1641,485
3491,104,173
3491,785,724
3491,407,227
3491,1429,173
3491,474,1499
3491,1513,724
3491,1580,724
3491,21,227
3491,161,661
3491,595,661
3491,86,724
3491,1611,357
3491,1623,1573
3491,1517,173
3491,1060,173
3491,364,173
3491,1183,227
3491,281,227
3491,62,227
3491,509,340
3491,1653,724
3491,480,227
3491,1061,724
3491,356,446
3491,441,1573
3491,22,485
3491,1271,173
3491,465,485
3491,260,446
3491,1193,357
3491,708,724
3491,1268,661
3491,1206,340
3491,1208,661
3491,1136,357
3491,112,173
3491,1354,340
3491,1370,724
3491,1480,173
3491,1263,485
3491,1080,1499
3491,353,227
3491,1627,357
3491,861,1573
3491,1073,446
3491,1345,1573
3491,491,227
3491,144,661
3491,377,1499
3491,1125,446
3491,387,724
3491,1676,724
3491,231,227
3491,647,661
3491,349,724
3491,616,1573
3491,1009,724
3491,1380,340
3491,1527,724
3491,266,173
3491,1608,724
3491,1603,485
3491,1030,485
3491,1371,661
3491,1327,724
3491,1485,357
3491,1483,227
3491,165,340
3491,292,661
3491,788,446
3491,303,357
3491,1377,724
3491,164,227
3491,1179,661
3491,163,1573
3491,380,227
3491,1619,724
3491,500,485
3491,368,1499
3491,527,340
3491,467,357
3491,780,1499
3491,1408,485
3491,543,340
3491,57,446
3491,784,1573
3491,653,357
3491,1191,446
3491,157,340
3491,1586,661
3491,1488,724
3491,1391,485
3491,336,661
3491,1445,357
3491,1003,173
3491,1552,661
3491,1518,340
3491,479,446
3491,317,485
3491,1049,173
3491,1320,661
3491,1020,485
3491,648,724
3491,382,1573
3491,1342,1573
3491,273,661
3491,879,661
3491,24,661
3491,891,724
3491,494,724
3491,587,357
3491,1620,173
3491,611,446
3491,1644,1499
3491,103,173
3491,1459,340
3491,383,173
3491,46,357
3491,1126,661
3491,736,724
3491,450,227
3491,610,485
3491,1647,724
3491,1667,485
3491,89,446
3491,442,1573
3491,2,227
3491,423,173
3491,597,661
3491,333,446
3491,436,1573
3491,1673,446
3491,296,340
3491,1422,661
3491,1515,173
3491,1385,724
3491,1635,724
3491,5,446
3498,260,743
3498,318,1061
3498,608,1606
3498,695,1061
3498,1213,1606
3498,593,1660
3498,1,473
3498,47,1061
3498,529,1061
3498,32,388
3498,34,388
3498,1266,1061
3498,180,1660
3498,1610,388
3498,1625,743
3498,589,181
3498,457,112
3498,1673,743
3498,1589,588
3498,1682,1660
3498,1466,1606
3498,16,388
3498,21,181
3498,161,1061
3498,663,1061
3498,101,473
3498,1343,1660
3498,1475,1061
3498,893,388
3498,1271,112
3498,1034,181
3498,440,588
3498,733,1061
3498,480,181
3498,356,1606
3498,647,743
3498,514,1061
3498,1372,1606
3498,454,1660
3498,1476,743
3498,648,1061
3498,1459,1660
3498,349,388
3498,999,1606
3498,157,1660
3498,1620,1061
3498,70,1061
3499,1291,1377
3499,356,44
3499,1097,692
3499,457,485
3499,163,44
3499,6,466
3499,1610,327
3499,21,168
3499,110,168
3499,112,839
3499,70,1487
3499,1047,1379
3499,1527,1377
3499,353,471
3499,480,471
3499,10,1037
3499,1580,708
3499,474,208
3499,1676,1379
3499,316,692
3499,145,1431
3499,380,471
3499,479,466
3499,349,427
3499,198,327
3499,42,533
3499,165,196
3499,1544,1487
3499,780,153
3499,95,196
3499,786,1377
3499,653,427
3499,1385,692
3499,1320,466
3499,227,839
3499,1382,708
3499,1479,327
3499,204,692
3499,379,215
3499,420,432
3499,849,1464
3499,1,168
3499,720,1379
3499,595,327
3499,588,432
3499,364,153
3499,661,466
3499,741,1475
3499,1566,1562
3499,1405,1037
3499,239,215
3499,1617,1487
3499,608,44
3499,296,533
3499,50,839
3499,1213,466
3499,1500,208
3499,1089,153
3499,47,1475
3499,293,427
3499,866,1037
3499,555,327
3499,1396,485
3499,1589,168
3499,1472,1431
3499,431,839
3499,999,208
3499,1352,1464
3499,464,1377
3499,1523,533
3499,1649,153
3499,246,1487
3499,1147,196
3499,162,485
3499,1111,708
3499,206,471
3499,1191,692
3499,29,168
3499,1215,471
3499,32,1562
3499,589,839
3499,1356,1379
3499,1391,1475
3499,1584,215
3499,1573,44
3499,1372,427
3499,1603,1464
3499,329,44
3499,1265,1037
3499,357,533
3499,123,692
3499,543,485
3499,497,1377
3499,892,196
3499,39,427
3499,1468,215
3499,527,1475
3499,161,708
3499,157,1562
3499,1266,1037
3499,714,708
3499,1625,466
3499,800,432
3499,164,839
3499,648,1487
3499,346,327
3499,551,1431
3499,107,1377
3499,1093,208
3499,707,1464
3499,1197,1464
3499,1196,533
3499,1198,466
3499,1036,196
3499,1240,44
3499,1242,208
3499,1218,1475
3499,1200,485
3499,1261,708
3499,1222,471
3499,1127,196
3499,1220,427
3499,1210,471
3503,205,1381
3503,39,1586
3503,593,1129
3503,480,434
3503,628,1129
3503,1193,849
3503,1233,1381
3503,1610,1586
3503,457,849
3503,589,434
3503,110,434
3503,474,1047
3503,6,1129
3503,377,367
3503,1608,1676
3503,733,1129
3503,349,849
3503,145,1047
3503,1573,367
3503,1259,1676
3503,1197,849
3503,1394,1129
3503,1270,1047
3503,1307,1381
3503,1079,367
3503,1297,1676
3503,1091,434
3503,1198,1586
3503,1210,1586
3503,1291,1047
3503,1196,1381
3503,1127,1047
3503,592,1586
3503,610,367
3503,1275,1586
3503,1200,1381
3503,1220,1676
3503,1242,367
3503,1240,1586
3503,1222,1586
3503,1036,849
3503,1101,1676
3503,50,434
3503,296,1381
3503,1089,434
3503,1617,1047
3503,47,1129
3503,1500,367
3503,866,1047
3503,293,1129
3503,198,1586
3503,1396,849
3503,1645,1676
3503,1061,367
3503,70,1676
3503,1230,1381
3503,1213,1129
3503,541,434
3503,1199,1047
3503,29,849
3503,32,367
3503,1653,1129
3503,671,1381
3503,1580,1129
3503,780,1676
3503,316,1047
3503,185,849
3503,1625,1381
3503,356,1586
3503,527,849
3503,1408,367
3503,1183,1586
3503,1619,1129
3503,161,849
3503,266,434
3503,157,1381
3503,1361,1676
3503,908,1047
3503,1387,1129
3503,529,367
3503,1214,1381
3503,858,434
3503,1252,849
3503,260,434
3503,1221,1129
3503,1136,1381
3503,1206,849
3503,1294,1676
3503,1208,1586
3503,1080,1047
3503,1272,367
3503,111,1676
3503,1278,1381
3503,1263,849
3503,1073,1586
3503,1228,434
3503,1225,1047
3503,1293,434
3503,1204,367
3503,1254,1676
3503,1262,1047
3503,1287,367
3503,1267,1129
3503,924,434
3503,1207,1586
3503,1247,1047
3503,1276,849
3503,1219,1676
3503,910,1381
3503,1237,1129
3503,949,367
3503,1103,1586
3503,913,1676
3503,912,1586
3503,923,1129
3503,1097,1047
3503,919,434
3503,750,1381
3503,1,367
3503,969,1676
3503,590,434
3503,10,849
3503,648,1047
3503,736,1129
3503,1049,367
3503,86,1129
3503,955,1129
3503,904,1381
3503,1104,1586
3503,1212,849
3503,1218,1676
3503,1251,1047
3503,1172,1381
3503,123,367
3503,1250,1586
3503,905,1129
3503,1090,849
3503,1094,1586
3503,2,434
3503,1126,434
3503,1234,1676
3503,1648,1129
3503,102,1047
3503,364,367
3503,58,1381
3503,899,849
3503,902,1676
